version_pair,lineage_id,paper_table,mapping,earlier_version,earlier_row_index,earlier_metric,earlier_value,current_version,current_row_index,current_metric,current_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
v2_v3,same_table_cell_ordinal/v2/sp500/row6/alpha100_RankIC->v3/sp500/row6/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,6,alpha100_RankIC,0.0120,v3,6,alpha100_RankIC,0.0120,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha10_IC->v3/sp500/row7/alpha10_IC,sp500,same_table_cell_ordinal,v2,7,alpha10_IC,0.0097,v3,7,alpha10_IC,0.0097,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha10_RankIC->v3/sp500/row7/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,7,alpha10_RankIC,0.0102,v3,7,alpha10_RankIC,0.0102,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha50_IC->v3/sp500/row7/alpha50_IC,sp500,same_table_cell_ordinal,v2,7,alpha50_IC,0.0128,v3,7,alpha50_IC,0.0128,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha50_RankIC->v3/sp500/row7/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,7,alpha50_RankIC,0.0129,v3,7,alpha50_RankIC,0.0129,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha100_IC->v3/sp500/row7/alpha100_IC,sp500,same_table_cell_ordinal,v2,7,alpha100_IC,0.0132,v3,7,alpha100_IC,0.0132,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row7/alpha100_RankIC->v3/sp500/row7/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,7,alpha100_RankIC,0.0130,v3,7,alpha100_RankIC,0.0130,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha10_IC->v3/sp500/row8/alpha10_IC,sp500,same_table_cell_ordinal,v2,8,alpha10_IC,-0.0063,v3,8,alpha10_IC,-0.0063,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha10_RankIC->v3/sp500/row8/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,8,alpha10_RankIC,-0.0070,v3,8,alpha10_RankIC,-0.0070,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha50_IC->v3/sp500/row8/alpha50_IC,sp500,same_table_cell_ordinal,v2,8,alpha50_IC,0.0048,v3,8,alpha50_IC,0.0048,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha50_RankIC->v3/sp500/row8/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,8,alpha50_RankIC,0.0051,v3,8,alpha50_RankIC,0.0051,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha100_IC->v3/sp500/row8/alpha100_IC,sp500,same_table_cell_ordinal,v2,8,alpha100_IC,0.0041,v3,8,alpha100_IC,0.0041,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row8/alpha100_RankIC->v3/sp500/row8/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,8,alpha100_RankIC,0.0047,v3,8,alpha100_RankIC,0.0047,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha10_IC->v3/sp500/row9/alpha10_IC,sp500,same_table_cell_ordinal,v2,9,alpha10_IC,-0.0017,v3,9,alpha10_IC,-0.0017,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha10_RankIC->v3/sp500/row9/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,9,alpha10_RankIC,-0.0018,v3,9,alpha10_RankIC,-0.0018,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha50_IC->v3/sp500/row9/alpha50_IC,sp500,same_table_cell_ordinal,v2,9,alpha50_IC,0.0080,v3,9,alpha50_IC,0.0080,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha50_RankIC->v3/sp500/row9/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,9,alpha50_RankIC,0.0079,v3,9,alpha50_RankIC,0.0079,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha100_IC->v3/sp500/row9/alpha100_IC,sp500,same_table_cell_ordinal,v2,9,alpha100_IC,0.0031,v3,9,alpha100_IC,0.0031,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row9/alpha100_RankIC->v3/sp500/row9/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,9,alpha100_RankIC,0.0036,v3,9,alpha100_RankIC,0.0036,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha10_IC->v3/sp500/row10/alpha10_IC,sp500,same_table_cell_ordinal,v2,10,alpha10_IC,0.0089,v3,10,alpha10_IC,0.0089,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha10_RankIC->v3/sp500/row10/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,10,alpha10_RankIC,0.0094,v3,10,alpha10_RankIC,0.0094,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha50_IC->v3/sp500/row10/alpha50_IC,sp500,same_table_cell_ordinal,v2,10,alpha50_IC,0.0124,v3,10,alpha50_IC,0.0124,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha50_RankIC->v3/sp500/row10/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,10,alpha50_RankIC,0.0118,v3,10,alpha50_RankIC,0.0118,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha100_IC->v3/sp500/row10/alpha100_IC,sp500,same_table_cell_ordinal,v2,10,alpha100_IC,0.0117,v3,10,alpha100_IC,0.0117,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row10/alpha100_RankIC->v3/sp500/row10/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,10,alpha100_RankIC,0.0112,v3,10,alpha100_RankIC,0.0112,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha10_IC->v3/sp500/row11/alpha10_IC,sp500,same_table_cell_ordinal,v2,11,alpha10_IC,-0.0001,v3,11,alpha10_IC,-0.0001,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha10_RankIC->v3/sp500/row11/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,11,alpha10_RankIC,0.0000,v3,11,alpha10_RankIC,0.0000,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha50_IC->v3/sp500/row11/alpha50_IC,sp500,same_table_cell_ordinal,v2,11,alpha50_IC,0.0103,v3,11,alpha50_IC,0.0103,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha50_RankIC->v3/sp500/row11/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,11,alpha50_RankIC,0.0104,v3,11,alpha50_RankIC,0.0104,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha100_IC->v3/sp500/row11/alpha100_IC,sp500,same_table_cell_ordinal,v2,11,alpha100_IC,0.0070,v3,11,alpha100_IC,0.0070,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row11/alpha100_RankIC->v3/sp500/row11/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,11,alpha100_RankIC,0.0073,v3,11,alpha100_RankIC,0.0073,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha10_IC->v3/sp500/row12/alpha10_IC,sp500,same_table_cell_ordinal,v2,12,alpha10_IC,0.0029,v3,12,alpha10_IC,0.0029,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha10_RankIC->v3/sp500/row12/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,12,alpha10_RankIC,0.0035,v3,12,alpha10_RankIC,0.0035,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha50_IC->v3/sp500/row12/alpha50_IC,sp500,same_table_cell_ordinal,v2,12,alpha50_IC,0.0115,v3,12,alpha50_IC,0.0115,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha50_RankIC->v3/sp500/row12/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,12,alpha50_RankIC,0.0116,v3,12,alpha50_RankIC,0.0116,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha100_IC->v3/sp500/row12/alpha100_IC,sp500,same_table_cell_ordinal,v2,12,alpha100_IC,0.0113,v3,12,alpha100_IC,0.0113,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row12/alpha100_RankIC->v3/sp500/row12/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,12,alpha100_RankIC,0.0114,v3,12,alpha100_RankIC,0.0114,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha10_IC->v3/sp500/row13/alpha10_IC,sp500,same_table_cell_ordinal,v2,13,alpha10_IC,0.0029,v3,13,alpha10_IC,0.0029,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha10_RankIC->v3/sp500/row13/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,13,alpha10_RankIC,0.0029,v3,13,alpha10_RankIC,0.0029,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha50_IC->v3/sp500/row13/alpha50_IC,sp500,same_table_cell_ordinal,v2,13,alpha50_IC,0.0092,v3,13,alpha50_IC,0.0092,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha50_RankIC->v3/sp500/row13/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,13,alpha50_RankIC,0.0096,v3,13,alpha50_RankIC,0.0096,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha100_IC->v3/sp500/row13/alpha100_IC,sp500,same_table_cell_ordinal,v2,13,alpha100_IC,0.0120,v3,13,alpha100_IC,0.0120,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row13/alpha100_RankIC->v3/sp500/row13/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,13,alpha100_RankIC,0.0113,v3,13,alpha100_RankIC,0.0113,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha10_IC->v3/sp500/row14/alpha10_IC,sp500,same_table_cell_ordinal,v2,14,alpha10_IC,0.0079,v3,14,alpha10_IC,0.0079,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha10_RankIC->v3/sp500/row14/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,14,alpha10_RankIC,0.0080,v3,14,alpha10_RankIC,0.0080,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha50_IC->v3/sp500/row14/alpha50_IC,sp500,same_table_cell_ordinal,v2,14,alpha50_IC,0.0109,v3,14,alpha50_IC,0.0109,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha50_RankIC->v3/sp500/row14/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,14,alpha50_RankIC,0.0112,v3,14,alpha50_RankIC,0.0112,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha100_IC->v3/sp500/row14/alpha100_IC,sp500,same_table_cell_ordinal,v2,14,alpha100_IC,0.0111,v3,14,alpha100_IC,0.0111,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row14/alpha100_RankIC->v3/sp500/row14/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,14,alpha100_RankIC,0.0108,v3,14,alpha100_RankIC,0.0108,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha10_IC->v3/sp500/row15/alpha10_IC,sp500,same_table_cell_ordinal,v2,15,alpha10_IC,0.0092,v3,15,alpha10_IC,0.0092,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha10_RankIC->v3/sp500/row15/alpha10_RankIC,sp500,same_table_cell_ordinal,v2,15,alpha10_RankIC,0.0097,v3,15,alpha10_RankIC,0.0097,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha50_IC->v3/sp500/row15/alpha50_IC,sp500,same_table_cell_ordinal,v2,15,alpha50_IC,0.0130,v3,15,alpha50_IC,0.0130,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha50_RankIC->v3/sp500/row15/alpha50_RankIC,sp500,same_table_cell_ordinal,v2,15,alpha50_RankIC,0.0127,v3,15,alpha50_RankIC,0.0127,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha100_IC->v3/sp500/row15/alpha100_IC,sp500,same_table_cell_ordinal,v2,15,alpha100_IC,0.0125,v3,15,alpha100_IC,0.0125,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/sp500/row15/alpha100_RankIC->v3/sp500/row15/alpha100_RankIC,sp500,same_table_cell_ordinal,v2,15,alpha100_RankIC,0.0122,v3,15,alpha100_RankIC,0.0122,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row0/IC->v3/leakage/row0/IC,leakage,same_table_cell_ordinal,v2,0,IC,0.0126,v3,0,IC,0.0126,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row0/RankIC->v3/leakage/row0/RankIC,leakage,same_table_cell_ordinal,v2,0,RankIC,0.0179,v3,0,RankIC,0.0179,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row0/IR->v3/leakage/row0/IR,leakage,same_table_cell_ordinal,v2,0,IR,0.095,v3,0,IR,0.095,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row0/RankIR->v3/leakage/row0/RankIR,leakage,same_table_cell_ordinal,v2,0,RankIR,0.148,v3,0,RankIR,0.148,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row1/IC->v3/leakage/row1/IC,leakage,same_table_cell_ordinal,v2,1,IC,0.0130,v3,1,IC,0.0130,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row1/RankIC->v3/leakage/row1/RankIC,leakage,same_table_cell_ordinal,v2,1,RankIC,0.0242,v3,1,RankIC,0.0242,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row1/IR->v3/leakage/row1/IR,leakage,same_table_cell_ordinal,v2,1,IR,0.097,v3,1,IR,0.097,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row1/RankIR->v3/leakage/row1/RankIR,leakage,same_table_cell_ordinal,v2,1,RankIR,0.168,v3,1,RankIR,0.168,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row2/IC->v3/leakage/row2/IC,leakage,same_table_cell_ordinal,v2,2,IC,0.0125,v3,2,IC,0.0125,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row2/RankIC->v3/leakage/row2/RankIC,leakage,same_table_cell_ordinal,v2,2,RankIC,0.0231,v3,2,RankIC,0.0231,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row2/IR->v3/leakage/row2/IR,leakage,same_table_cell_ordinal,v2,2,IR,0.094,v3,2,IR,0.094,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row2/RankIR->v3/leakage/row2/RankIR,leakage,same_table_cell_ordinal,v2,2,RankIR,0.180,v3,2,RankIR,0.180,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row3/IC->v3/leakage/row3/IC,leakage,same_table_cell_ordinal,v2,3,IC,0.0122,v3,3,IC,0.0122,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row3/RankIC->v3/leakage/row3/RankIC,leakage,same_table_cell_ordinal,v2,3,RankIC,0.0223,v3,3,RankIC,0.0223,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row3/IR->v3/leakage/row3/IR,leakage,same_table_cell_ordinal,v2,3,IR,0.087,v3,3,IR,0.087,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row3/RankIR->v3/leakage/row3/RankIR,leakage,same_table_cell_ordinal,v2,3,RankIR,0.145,v3,3,RankIR,0.145,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row4/IC->v3/leakage/row4/IC,leakage,same_table_cell_ordinal,v2,4,IC,0.0527,v3,4,IC,0.0527,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row4/RankIC->v3/leakage/row4/RankIC,leakage,same_table_cell_ordinal,v2,4,RankIC,0.0714,v3,4,RankIC,0.0714,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row4/IR->v3/leakage/row4/IR,leakage,same_table_cell_ordinal,v2,4,IR,0.368,v3,4,IR,0.368,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/leakage/row4/RankIR->v3/leakage/row4/RankIR,leakage,same_table_cell_ordinal,v2,4,RankIR,0.467,v3,4,RankIR,0.467,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/LightGBM_IC->v3/llm_sensitivity/row0/LightGBM_IC,llm_sensitivity,same_table_cell_ordinal,v2,0,LightGBM_IC,0.0388,v3,0,LightGBM_IC,0.0388,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/LightGBM_RankIC->v3/llm_sensitivity/row0/LightGBM_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,0,LightGBM_RankIC,0.0378,v3,0,LightGBM_RankIC,0.0378,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/LightGBM_AR->v3/llm_sensitivity/row0/LightGBM_AR,llm_sensitivity,same_table_cell_ordinal,v2,0,LightGBM_AR,0.0680,v3,0,LightGBM_AR,0.0680,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/LightGBM_IR->v3/llm_sensitivity/row0/LightGBM_IR,llm_sensitivity,same_table_cell_ordinal,v2,0,LightGBM_IR,0.7470,v3,0,LightGBM_IR,0.7470,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/MLP_IC->v3/llm_sensitivity/row0/MLP_IC,llm_sensitivity,same_table_cell_ordinal,v2,0,MLP_IC,0.0380,v3,0,MLP_IC,0.0380,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/MLP_RankIC->v3/llm_sensitivity/row0/MLP_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,0,MLP_RankIC,0.0374,v3,0,MLP_RankIC,0.0374,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/MLP_AR->v3/llm_sensitivity/row0/MLP_AR,llm_sensitivity,same_table_cell_ordinal,v2,0,MLP_AR,0.0805,v3,0,MLP_AR,0.0805,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row0/MLP_IR->v3/llm_sensitivity/row0/MLP_IR,llm_sensitivity,same_table_cell_ordinal,v2,0,MLP_IR,0.8414,v3,0,MLP_IR,0.8414,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/LightGBM_IC->v3/llm_sensitivity/row1/LightGBM_IC,llm_sensitivity,same_table_cell_ordinal,v2,1,LightGBM_IC,0.0399,v3,1,LightGBM_IC,0.0399,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/LightGBM_RankIC->v3/llm_sensitivity/row1/LightGBM_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,1,LightGBM_RankIC,0.0394,v3,1,LightGBM_RankIC,0.0394,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/LightGBM_AR->v3/llm_sensitivity/row1/LightGBM_AR,llm_sensitivity,same_table_cell_ordinal,v2,1,LightGBM_AR,0.0717,v3,1,LightGBM_AR,0.0717,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/LightGBM_IR->v3/llm_sensitivity/row1/LightGBM_IR,llm_sensitivity,same_table_cell_ordinal,v2,1,LightGBM_IR,0.8283,v3,1,LightGBM_IR,0.8283,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/MLP_IC->v3/llm_sensitivity/row1/MLP_IC,llm_sensitivity,same_table_cell_ordinal,v2,1,MLP_IC,0.0436,v3,1,MLP_IC,0.0436,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/MLP_RankIC->v3/llm_sensitivity/row1/MLP_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,1,MLP_RankIC,0.0425,v3,1,MLP_RankIC,0.0425,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/MLP_AR->v3/llm_sensitivity/row1/MLP_AR,llm_sensitivity,same_table_cell_ordinal,v2,1,MLP_AR,0.0661,v3,1,MLP_AR,0.0661,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row1/MLP_IR->v3/llm_sensitivity/row1/MLP_IR,llm_sensitivity,same_table_cell_ordinal,v2,1,MLP_IR,0.7075,v3,1,MLP_IR,0.7075,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/LightGBM_IC->v3/llm_sensitivity/row2/LightGBM_IC,llm_sensitivity,same_table_cell_ordinal,v2,2,LightGBM_IC,0.0376,v3,2,LightGBM_IC,0.0376,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/LightGBM_RankIC->v3/llm_sensitivity/row2/LightGBM_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,2,LightGBM_RankIC,0.0363,v3,2,LightGBM_RankIC,0.0363,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/LightGBM_AR->v3/llm_sensitivity/row2/LightGBM_AR,llm_sensitivity,same_table_cell_ordinal,v2,2,LightGBM_AR,0.1037,v3,2,LightGBM_AR,0.1037,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/LightGBM_IR->v3/llm_sensitivity/row2/LightGBM_IR,llm_sensitivity,same_table_cell_ordinal,v2,2,LightGBM_IR,1.1096,v3,2,LightGBM_IR,1.1096,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/MLP_IC->v3/llm_sensitivity/row2/MLP_IC,llm_sensitivity,same_table_cell_ordinal,v2,2,MLP_IC,0.0389,v3,2,MLP_IC,0.0389,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/MLP_RankIC->v3/llm_sensitivity/row2/MLP_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,2,MLP_RankIC,0.0372,v3,2,MLP_RankIC,0.0372,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/MLP_AR->v3/llm_sensitivity/row2/MLP_AR,llm_sensitivity,same_table_cell_ordinal,v2,2,MLP_AR,0.1734,v3,2,MLP_AR,0.1734,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row2/MLP_IR->v3/llm_sensitivity/row2/MLP_IR,llm_sensitivity,same_table_cell_ordinal,v2,2,MLP_IR,1.9801,v3,2,MLP_IR,1.9801,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/LightGBM_IC->v3/llm_sensitivity/row3/LightGBM_IC,llm_sensitivity,same_table_cell_ordinal,v2,3,LightGBM_IC,0.0396,v3,3,LightGBM_IC,0.0396,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/LightGBM_RankIC->v3/llm_sensitivity/row3/LightGBM_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,3,LightGBM_RankIC,0.0390,v3,3,LightGBM_RankIC,0.0390,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/LightGBM_AR->v3/llm_sensitivity/row3/LightGBM_AR,llm_sensitivity,same_table_cell_ordinal,v2,3,LightGBM_AR,0.1075,v3,3,LightGBM_AR,0.1075,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/LightGBM_IR->v3/llm_sensitivity/row3/LightGBM_IR,llm_sensitivity,same_table_cell_ordinal,v2,3,LightGBM_IR,1.1885,v3,3,LightGBM_IR,1.1885,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/MLP_IC->v3/llm_sensitivity/row3/MLP_IC,llm_sensitivity,same_table_cell_ordinal,v2,3,MLP_IC,0.0375,v3,3,MLP_IC,0.0375,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/llm_sensitivity/row3/MLP_RankIC->v3/llm_sensitivity/row3/MLP_RankIC,llm_sensitivity,same_table_cell_ordinal,v2,3,MLP_RankIC,0.0373,v3,3,MLP_RankIC,0.0373,True,False,False,unchanged_between_v2_v3,False
