formation_month,regime,trailing_six_month_market_return,audit_start,audit_end,audit_history_months,regime_audit_months,regime_sparse_fallback,single_market_pool_count,admitted_pool_members,finite_scores,selected__trend,pool_performance__trend,pool_robustness__trend,router_weight__trend,selected__reversal,pool_performance__reversal,pool_robustness__reversal,router_weight__reversal,selected__breakout,pool_performance__breakout,pool_robustness__breakout,router_weight__breakout,selected__exposure_control,pool_performance__exposure_control,pool_robustness__exposure_control,router_weight__exposure_control
2009-09-30,bull,0.41554066978294557,1999-09-30,2009-08-31,120,74,False,12,20,989,trend__secondary|trend__interaction|trend__pair_mean|trend__risk_adjusted|trend__primary,0.020269608090484875,0.525,0.3138111826269435,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__triple_mean|reversal__pair_mean,0.001697830475650939,0.5066666666666666,0.21447415827336688,breakout__triple_mean|breakout__primary|breakout__interaction|breakout__pair_mean|breakout__risk_adjusted,0.004542455272004095,0.515,0.227977837311165,exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary,0.008259486497250482,0.5,0.24373682178852457
2009-10-31,bull,0.2459386529438805,1999-10-31,2009-09-30,120,74,False,12,20,984,trend__interaction|trend__pair_mean|trend__risk_adjusted|trend__secondary|trend__primary,0.018831753167228828,0.525,0.29769984865287996,reversal__interaction|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__pair_mean,0.003526023327432958,0.5066666666666666,0.21719693926331746,breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__interaction|breakout__pair_mean,0.003478312567833503,0.505,0.2168090359960793,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__risk_adjusted,0.014131667709480369,0.505,0.26829417608772327
2009-11-30,bull,0.24602674778833844,1999-11-30,2009-10-31,120,74,False,12,20,984,trend__interaction|trend__risk_adjusted|trend__pair_mean|trend__primary|trend__triple_mean,0.012209495589587161,0.49833333333333335,0.2645790118437605,reversal__interaction|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__pair_mean,0.004165264384798832,0.5166666666666667,0.2273343794355382,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,0.0020689554122747737,0.5199999999999999,0.21836379536779515,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted,0.016832065005729178,0.49499999999999994,0.2897228133529063
2009-12-31,bull,0.26934943216698204,1999-12-31,2009-11-30,120,74,False,12,20,977,trend__secondary|trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__primary,0.012615398893889601,0.5000000000000001,0.2677551665945163,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__triple_mean|reversal__pair_mean,0.008730711030209365,0.5116666666666666,0.24918923345343194,breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__risk_adjusted|breakout__primary,-0.006144022709350698,0.4966666666666667,0.18368418677930004,exposure_control__interaction|exposure_control__secondary|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__pair_mean,0.018195997972004902,0.5,0.2993714131727517
2010-01-31,bull,0.13816732450121139,2000-01-31,2009-12-31,120,74,False,12,20,979,trend__interaction|trend__secondary|trend__pair_mean|trend__triple_mean|trend__primary,0.008036339781832746,0.5166666666666667,0.2514854182509362,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.011193755129147916,0.5116666666666666,0.26720958571040965,breakout__triple_mean|breakout__interaction|breakout__secondary|breakout__risk_adjusted|breakout__pair_mean,-0.01288412037130628,0.4966666666666667,0.16385400299120667,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__primary|exposure_control__pair_mean,0.02009992870226336,0.5000000000000001,0.3174509930474476
2010-02-28,bull,0.13242386829922714,2000-02-29,2010-01-31,120,74,False,12,20,976,trend__interaction|trend__secondary|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,0.005345972526536001,0.5183333333333333,0.23607470053342716,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean|reversal__primary,0.015157717989686969,0.5016666666666667,0.2848748208105883,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,-0.010011145213785435,0.5,0.17205931313079778,exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary|exposure_control__risk_adjusted|exposure_control__triple_mean,0.018937840247714843,0.5,0.30699116552518674
2010-03-31,bull,0.1559667146078627,2000-03-31,2010-02-28,120,74,False,12,20,980,trend__secondary|trend__pair_mean|trend__interaction|trend__triple_mean|trend__risk_adjusted,0.011026794375610957,0.5033333333333333,0.28014301941675235,reversal__interaction|reversal__primary|reversal__secondary|reversal__triple_mean|reversal__pair_mean,0.0023499325188992243,0.4883333333333334,0.23375253645649846,breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__risk_adjusted|breakout__primary,-0.00820304811510853,0.4966666666666667,0.19006575158088462,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__triple_mean,0.013869623081274268,0.5000000000000001,0.2960386925458647
2010-04-30,bull,0.19979925565928136,2000-04-30,2010-03-31,120,74,False,12,20,979,trend__secondary|trend__pair_mean|trend__interaction|trend__triple_mean|trend__risk_adjusted,0.014062225863868303,0.5133333333333333,0.2933721220486839,reversal__interaction|reversal__pair_mean|reversal__risk_adjusted|reversal__primary|reversal__triple_mean,0.008938685075412794,0.5116666666666666,0.2645784210394682,breakout__triple_mean|breakout__interaction|breakout__secondary|breakout__risk_adjusted|breakout__pair_mean,-0.011517771872696354,0.5016666666666666,0.17486400477726646,exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary,0.009470616710067775,0.51,0.26718545213458145
2010-05-31,sideways,0.043575569832008165,2000-05-31,2010-04-30,120,30,False,12,20,987,trend__risk_adjusted|trend__pair_mean|trend__triple_mean|trend__secondary|trend__primary,0.04583872079688578,0.49499999999999994,0.2610637823507432,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__triple_mean|reversal__secondary,-0.0015256400669043805,0.5266666666666667,0.10285403737873852,breakout__triple_mean|breakout__pair_mean|breakout__primary|breakout__secondary|breakout__interaction,0.0231542609281644,0.5116666666666666,0.16723648528109836,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__interaction|exposure_control__secondary,0.07511416837035759,0.495,0.4688456949894199
2010-06-30,sideways,-0.034278589379897806,2000-06-30,2010-05-31,120,31,False,12,20,989,trend__risk_adjusted|trend__triple_mean|trend__pair_mean|trend__interaction|trend__secondary,0.034625407229195417,0.5083333333333333,0.15455015028655938,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean|reversal__secondary,-0.0002701814246339055,0.525,0.07755134252819325,breakout__pair_mean|breakout__triple_mean|breakout__primary|breakout__interaction|breakout__secondary,0.028811203403827264,0.5166666666666666,0.13815845224534734,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary,0.10490649799786951,0.5066666666666666,0.6297400549398999
2010-07-31,bull,0.06808634907426958,2000-07-31,2010-06-30,120,72,False,12,20,973,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.01611921238618372,0.5149999999999999,0.30422289315335505,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__secondary,0.0020987318441735817,0.5,0.2281152589809779,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__secondary,-0.005571672492710524,0.5116666666666665,0.1968173752638741,exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary,0.010683418405618157,0.5,0.27084447260179295
2010-08-31,sideways,-0.010941682791477336,2000-08-31,2010-07-31,120,32,False,12,20,988,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__secondary|trend__primary,0.03432546486986263,0.5016666666666666,0.18065624664455782,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__secondary|reversal__triple_mean,0.0011871851022776754,0.5016666666666667,0.0931145485771488,breakout__pair_mean|breakout__primary|breakout__triple_mean|breakout__interaction|breakout__secondary,0.022762687540112923,0.5266666666666666,0.14516056710773306,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__primary,0.09248910743445063,0.5116666666666665,0.5810686376705604
2010-09-30,sideways,0.01819059417475488,2000-09-30,2010-08-31,120,33,False,12,20,974,trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted|trend__triple_mean,0.03498514171320212,0.49666666666666676,0.2555932727441699,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__secondary|reversal__triple_mean,0.002802897439688568,0.5166666666666668,0.1356316177018688,breakout__triple_mean|breakout__pair_mean|breakout__primary|breakout__interaction|breakout__risk_adjusted,0.00561305910990716,0.5149999999999999,0.1433533293368427,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__interaction|exposure_control__pair_mean,0.06424464068001168,0.5249999999999999,0.46542178021711866
2010-10-31,sideways,0.039271914719336554,2000-10-31,2010-09-30,120,34,False,12,20,980,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__triple_mean,0.032348160273438065,0.48999999999999994,0.2559344548067525,reversal__risk_adjusted|reversal__secondary|reversal__interaction|reversal__pair_mean|reversal__triple_mean,0.0007962001794239318,0.5166666666666666,0.1379947315478163,breakout__interaction|breakout__triple_mean|breakout__pair_mean|breakout__primary|breakout__risk_adjusted,0.007899092543127595,0.48999999999999994,0.15695199922480033,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__secondary|exposure_control__primary,0.06000813179217352,0.5083333333333333,0.4491188144206309
2010-11-30,bull,0.13320475185592406,2000-11-30,2010-10-31,120,69,False,12,20,969,trend__secondary|trend__pair_mean|trend__interaction|trend__primary|trend__risk_adjusted,0.01579412629817048,0.51,0.31082119161201577,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__secondary,0.005060609439025939,0.5,0.24952209367283326,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__secondary,-0.0071521194261545355,0.5166666666666666,0.19708324818501674,exposure_control__interaction|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__secondary,0.0038984672486975847,0.48999999999999994,0.2425734665301343
2010-12-31,bull,0.2762335407525951,2000-12-31,2010-11-30,120,69,False,12,20,977,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.01225017491250911,0.53,0.28616191367725674,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.012420636818361913,0.4966666666666667,0.2823931796133929,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__pair_mean,-0.006981411587640088,0.52,0.19381925554985915,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,0.0037071128485272288,0.5,0.23762565115949136
2011-01-31,bull,0.2175446793364566,2001-01-31,2010-12-31,120,70,False,12,20,972,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.011320239054730279,0.5249999999999999,0.2839183355363339,reversal__interaction|reversal__triple_mean|reversal__risk_adjusted|reversal__primary|reversal__pair_mean,0.011812252044604373,0.5166666666666666,0.28553375092607103,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__pair_mean,-0.0064444468447270595,0.5299999999999999,0.19951569958453155,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean,0.00118043118435188,0.5183333333333333,0.23103221395306364
2011-02-28,bull,0.31596117333360985,2001-02-28,2011-01-31,120,70,False,12,20,975,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.00785814748726694,0.51,0.281250926607382,reversal__interaction|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__pair_mean,0.00924538538449501,0.5166666666666667,0.2901289094028404,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__primary,-0.006785960638731432,0.5166666666666666,0.21054479196754777,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__primary|exposure_control__pair_mean,-0.00486217760584881,0.5099999999999999,0.2180753720222299
2011-03-31,bull,0.20741455146703736,2001-03-31,2011-02-28,120,71,False,12,20,967,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.009057779095288694,0.51,0.2871284405869571,reversal__interaction|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__pair_mean,0.00868333863759903,0.5166666666666667,0.28593776092838263,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__primary,-0.006520246511719151,0.5166666666666666,0.21096715651207423,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__primary|exposure_control__pair_mean,-0.00518250507374136,0.5099999999999999,0.21596664197258614
2011-04-30,bull,0.19587494314451592,2001-04-30,2011-03-31,120,72,False,12,20,969,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.008263273419038633,0.51,0.28319408419357284,reversal__interaction|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__pair_mean,0.008641919856062429,0.5166666666666667,0.2862995769703423,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__primary,-0.006720669985193868,0.5166666666666666,0.21056342995897967,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__primary|exposure_control__pair_mean,-0.004374949825130198,0.5099999999999999,0.2199429088771052
