formation_month,annealing_start,annealing_end,annealing_history_months,annealing_iterations,accepted_proposals,final_objective,total_agent_selections,finite_scores,orientation__ret_12_1,type_weight__ret_12_1,orientation__ret_6_1,type_weight__ret_6_1,orientation__ret_1_0,type_weight__ret_1_0,orientation__be_me,type_weight__be_me,orientation__gp_at,type_weight__gp_at,orientation__ocf_at,type_weight__ocf_at,orientation__f_score,type_weight__f_score,orientation__z_score,type_weight__z_score,orientation__qmj_safety,type_weight__qmj_safety,orientation__qmj_prof,type_weight__qmj_prof,orientation__rvol_21d,type_weight__rvol_21d,orientation__beta_60m,type_weight__beta_60m,orientation__turnover_126d,type_weight__turnover_126d,orientation__prc_highprc_252d,type_weight__prc_highprc_252d,orientation__niq_su,type_weight__niq_su,orientation__saleq_su,type_weight__saleq_su
2022-06-30,2017-06-30,2022-05-31,60,100,92,-0.05738649609105168,2560,1000,-1,0.0,1,0.0026491727525574937,-1,0.036242057834790536,1,0.006494376359630974,1,0.01310405503836036,1,0.17932542949034205,-1,0.17636227627737053,1,0.0,1,0.10991084487267978,1,0.12427763725745411,-1,0.3083440553181807,1,0.0,-1,0.0,1,0.0,1,0.0,1,0.04329009479863352
2022-07-31,2017-07-31,2022-06-30,60,100,90,-0.05270323473172316,2560,1000,-1,0.008947915823364724,1,0.0,-1,0.04245422497616384,-1,0.0,1,0.24573925863969248,1,0.21398135558555342,-1,0.021871088235785097,1,0.0009176327550588642,1,0.1835418741498263,1,0.0,-1,0.0,1,0.0022349655521616274,-1,0.13735761395098173,1,0.011094731824176782,1,0.10909193685717072,1,0.022767401650064432
2022-08-31,2017-08-31,2022-07-31,60,100,89,-0.06775658973266059,2560,1000,-1,0.03582584617561834,1,0.0,-1,0.05647480496029133,1,0.0,1,0.0,1,0.012440864522438734,-1,0.0,1,0.0,-1,0.22111783261989396,1,0.0,-1,0.0,1,0.0,-1,0.02487117282822925,1,0.2472428728552752,1,0.26595647311127313,1,0.13607013292698
2022-09-30,2017-09-30,2022-08-31,60,100,90,-0.051601632745705436,2560,1000,-1,0.09453526299343043,1,0.0,-1,0.09920363126073146,-1,0.0,1,0.1809093600104115,1,0.0,-1,0.0,1,0.0,1,0.08481354096992438,1,0.38312205952047995,-1,0.0,1,0.009222960711269934,-1,0.05166001896838136,1,0.014174293930185947,1,0.021096001800413905,1,0.0612628698347711
2022-10-31,2017-10-31,2022-09-30,60,100,91,-0.052335346192452545,2560,1000,-1,0.0,1,0.0,-1,0.06299527531390771,1,0.0,1,0.13039469686678667,1,0.199639628470747,-1,0.09581797705549824,1,0.0,-1,0.002220412183614773,1,0.18019599899648575,-1,0.0,1,0.16330110664220096,-1,0.0,1,0.0,1,0.14132384878348658,1,0.02411105568727233
2022-11-30,2017-11-30,2022-10-31,60,100,83,-0.04832422311421985,2560,1000,-1,0.1613665747095972,1,0.0,-1,0.012854179833028674,1,0.0,1,0.19410833050219004,1,0.08616183118248759,-1,0.0,1,0.0,-1,0.0,1,0.23206869808792163,-1,0.0,1,0.0,-1,0.0,1,0.0,1,0.20821299077702887,1,0.10522739490774605
2022-12-31,2017-12-31,2022-11-30,60,100,91,-0.0497035133789796,2560,1000,-1,0.0,1,0.0,-1,0.0,1,0.0,1,0.2274947147769083,1,0.1146347014533744,-1,0.0,1,0.000970383666914966,-1,0.030041456868651485,1,0.20373946015052893,-1,0.04295191687720879,1,0.0,-1,0.0,1,0.0,1,0.05008105154704904,1,0.33008631465936406
2023-01-31,2018-01-31,2022-12-31,60,100,87,-0.054597235305695144,2560,1000,-1,0.17022539207376097,-1,0.0,-1,0.1731011625322137,1,0.0,1,0.17928969044332216,1,0.0,-1,0.09965044155084021,1,0.0,-1,0.0,1,0.11123083473034878,-1,0.0,1,0.0,-1,0.0695792626512459,1,0.0,-1,0.16126006449383348,1,0.0356631515244348
2023-02-28,2018-02-28,2023-01-31,60,100,91,-0.07635800363231769,2560,1000,-1,0.0,-1,0.0,-1,0.0863733038201106,1,0.11683892484540281,1,0.0,1,0.13598387044537302,-1,0.0,-1,0.05239485537795822,-1,0.0,1,0.0,-1,0.06557454472575602,1,0.10912322432970305,-1,0.05561322560444451,1,0.11978332552603574,-1,0.24572765967798044,1,0.012587065647235674
2023-03-31,2018-03-31,2023-02-28,60,100,91,-0.057375858444021516,2560,1000,-1,0.014560124013344578,-1,0.0,-1,0.0,-1,0.0,1,0.0018071452386249631,1,0.2092651652114759,-1,0.32170359203758664,1,0.0,-1,0.2312002369860768,1,0.08239926235022463,-1,0.08084300975524394,1,0.013238297408478962,-1,0.009195420864463488,1,0.0,-1,0.035787746134480124,1,0.0
2023-04-30,2018-04-30,2023-03-31,60,100,88,-0.06657318076941052,2560,1000,-1,0.0,-1,0.19715417130451604,-1,0.09984905950634017,-1,0.025117263847586925,1,0.10895885346369112,1,0.09519900325640435,-1,0.03761673714644646,1,0.001676575885950049,-1,0.002700080087210033,1,0.0,-1,0.18207746104083075,1,0.0757062879388162,-1,0.005957553607332833,1,0.0,-1,0.007055448515123852,1,0.1609315043997512
2023-05-31,2018-05-31,2023-04-30,60,100,87,-0.0645224192634611,2560,1000,-1,0.059463962248582,-1,0.0,-1,0.08421859757535324,-1,0.14170381761870712,1,0.025473793524261202,1,0.1411055105934896,-1,0.10575051001750402,1,0.00993450087967708,-1,0.14783010918592185,1,0.1347444557367602,-1,0.058341432634361236,1,0.0,-1,0.0,1,0.0,-1,0.09143330998538247,1,0.0
2023-06-30,2018-06-30,2023-05-31,60,100,83,-0.05979340062677563,2560,1000,-1,0.3217038515265297,-1,0.0,-1,0.026373960409143415,-1,0.0,1,0.0,1,0.09160072040569874,-1,0.0,1,0.0,-1,0.0,1,0.043206041707631024,-1,0.2781431459768214,1,0.0,-1,0.03193837329699871,1,0.0,-1,0.1393345220741502,1,0.06769938460302685
2023-07-31,2018-07-31,2023-06-30,60,100,89,-0.054947323158994074,2560,1000,-1,0.02916214936596751,1,0.0,-1,0.23139365537387965,1,0.0,1,0.18437261494062035,1,0.01253359578038401,-1,0.04798670621137169,1,0.005905721815894998,-1,0.24223149990700402,1,0.10500658367787535,-1,0.0,1,0.010386412563693437,-1,0.0,1,0.0,-1,0.11227230296022933,1,0.018748757403079602
2023-08-31,2018-08-31,2023-07-31,60,100,87,-0.05560183687797073,2560,1000,-1,0.06798712228156956,-1,0.0,-1,0.02272440303680401,1,0.0,1,0.06867159311623376,1,0.1640262441722574,-1,0.04852257102429203,-1,0.0,-1,0.052928062522155095,1,0.007437240471675155,-1,0.012568126288410378,1,0.038592051470095125,-1,0.09191896445222786,1,0.0,-1,0.10133300805106082,1,0.3232906131132189
2023-09-30,2018-09-30,2023-08-31,60,100,75,-0.05172213364411166,2560,1000,-1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.07122292660682063,1,0.16938247123479366,-1,0.0,-1,0.014514196246986666,-1,0.10726939294077298,1,0.11779096760773203,-1,0.011508478798147065,1,0.04314081098610942,-1,0.06522923681410363,1,0.0,-1,0.26949210036424787,1,0.13044941840028593
2023-10-31,2018-10-31,2023-09-30,60,100,87,-0.0597276778664939,2560,1000,-1,0.11689957594085931,-1,0.10529724761821024,-1,0.17796576368876466,1,0.0,1,0.06579356486993827,1,0.08938765031173183,-1,0.0,-1,0.0,-1,0.054642774774290005,1,0.09722956696483763,-1,0.0,1,0.0,-1,0.016797058570144362,1,0.04377613062867922,1,0.022375520431217974,1,0.2098351462013265
2023-11-30,2018-11-30,2023-10-31,60,100,87,-0.05560230611831329,2560,1000,-1,0.022043696143518834,-1,0.0,-1,0.02720139460166008,1,0.000165215090674551,1,0.1616500856313834,1,0.22896576285755352,-1,0.0,1,0.0,-1,0.11693378427825943,1,0.06874520124380994,-1,0.11296405640632476,1,0.01864290533723777,-1,0.0922041054392276,1,0.0,-1,0.10038788240041788,1,0.05009591056993217
2023-12-31,2018-12-31,2023-11-30,60,100,87,-0.061780375681383726,2560,1000,-1,0.054946066701783494,-1,0.17324629566570784,-1,0.0,1,0.0,1,0.03540146101477189,1,0.16423861557417474,-1,0.14728087991120897,1,0.002695785080712325,-1,0.19824779632270728,1,0.0,-1,0.057222391359458995,1,0.0,-1,0.0,1,0.0,-1,0.0,1,0.16672070836947445
2024-01-31,2019-01-31,2023-12-31,60,100,89,-0.05438446141650301,2560,1000,-1,0.03268764702166492,1,0.0,-1,0.042596603674732045,1,0.0,1,0.015360945175375895,1,0.0756490542731817,-1,0.0958491965834413,1,0.0,-1,0.04956250640576572,1,0.2097430830764018,-1,0.0,1,0.05100557424990643,-1,0.02886918656750458,1,0.0,-1,0.14906193946071974,1,0.24961426351130583
2024-02-29,2019-02-28,2024-01-31,60,100,91,-0.06427714497310624,2560,1000,-1,0.0,1,0.0,-1,0.010007028142723182,1,0.07431053601776966,1,0.03963571555097937,1,0.0,1,0.3195088183782784,1,0.0,-1,0.0,1,0.128169745020348,-1,0.11029214731879891,1,0.07224341637284785,-1,0.0,1,0.05482371998914122,1,0.15267298096918439,1,0.03833589223992897
2024-03-31,2019-03-31,2024-02-29,60,100,81,-0.05721360112943058,2560,1000,-1,0.1533488345265552,-1,0.006328117071691147,-1,0.0,1,0.0024288770220423084,1,0.08773846113924547,1,0.04858407731590817,-1,0.09391740419734976,1,0.0,-1,0.006642526519983528,1,0.07779040119609332,-1,0.010749942703403487,1,0.0,-1,0.0707747973083347,1,0.0,1,0.09373388749142525,1,0.3479626735079675
2024-04-30,2019-04-30,2024-03-31,60,100,85,-0.059525547828336495,2560,1000,-1,0.018062929792967166,-1,0.0,-1,0.13953291235833284,1,0.0,1,0.21016870581146446,1,0.04593607604077825,-1,0.044749701633866136,1,0.0,-1,0.0,1,0.04450493323942606,-1,0.030258320978031345,1,0.0949124541006127,-1,0.1276891015835525,1,0.0,1,0.20209942086414195,1,0.04208544359682651
2024-05-31,2019-05-31,2024-04-30,60,100,89,-0.06263121549002713,2560,1000,-1,0.0,-1,0.0,-1,0.1723241423308023,1,0.16767918255956718,1,0.09327920708403069,1,0.19928696215959618,1,0.1730770593463668,1,0.0,-1,0.04569876268807692,1,0.0,-1,0.0,1,0.0,-1,0.0,1,0.0,1,0.14865468383155986,1,0.0
2024-06-30,2019-06-30,2024-05-31,60,100,88,-0.05667668970110801,2560,1000,-1,0.20348412605386562,-1,0.016706110481711247,-1,0.0,1,0.021013481915178923,1,0.09239283078284996,1,0.08093298988695223,1,0.10950934136447746,1,0.0,-1,0.012066483327817623,1,0.1963642996537387,-1,0.0,1,0.0,-1,0.0,1,0.04944355691697469,1,0.11546735778589798,1,0.10261942183053553
2024-07-31,2019-07-31,2024-06-30,60,100,89,-0.06120413480004041,2560,1000,-1,0.0,-1,0.0,-1,0.09860692230618295,1,0.0,1,0.07422038963797437,1,0.12514833771732733,1,0.18720619905652075,-1,0.08848553561835613,-1,0.07111923106172809,1,0.13032274979128533,-1,0.0,1,0.0,-1,0.02893239070877224,1,0.0,1,0.08104537239916965,1,0.11491287170268316
2024-08-31,2019-08-31,2024-07-31,60,100,88,-0.059830109966271416,2560,1000,-1,0.04684676352305127,-1,0.03621096351576042,-1,0.0,1,0.0,1,0.20617965916852057,1,0.11428499613549067,1,0.02305665632111817,-1,0.0,-1,0.0,1,0.04658404903136204,-1,0.0,1,0.21302164634634416,-1,0.07313317794325616,1,0.0,1,0.12043197694010989,1,0.12025011107498666
2024-09-30,2019-09-30,2024-08-31,60,100,87,-0.05914941847282924,2560,1000,-1,0.0,1,0.0,-1,0.048922984654428604,1,0.07691948958886918,1,0.15999773459411792,1,0.24745908877399253,1,0.0,1,0.0,-1,0.0,1,0.0,-1,0.11898934094306089,1,0.09324314183817607,-1,0.0,1,0.0,1,0.1654324911666521,1,0.08903572844070265
2024-10-31,2019-10-31,2024-09-30,60,100,90,-0.05629503244422427,2560,1000,-1,0.0,1,0.0,-1,0.06872852308755065,1,0.0,1,0.08884496389561712,1,0.15156176794723347,1,0.15033443889894305,1,0.0,-1,0.0,1,0.14566836723095225,-1,0.0,1,0.14356786208040068,-1,0.0,1,0.0,1,0.21733062477550497,1,0.03396345208379782
2024-11-30,2019-11-30,2024-10-31,60,100,90,-0.060054207517313454,2560,1000,-1,0.005322411903153509,1,0.0,-1,0.0,1,0.012297251047746226,1,0.04960409753684056,1,0.1543173593638514,1,0.07487946431307098,1,0.0,-1,0.3262779488725176,1,0.0779647068871413,-1,0.10332105954213061,1,0.002071279594725358,-1,0.07939184231572931,1,0.002151400636823986,1,0.0,1,0.11240117798626922
