formation_month,research_start,research_end,research_months,validation_start,validation_end,validation_months,explored_candidate_count,branch_winner_count,finalist_count,selected_solution,selected_members,selected_solution_size,selected_validation_score,finite_scores,winner__momentum_trend,training_score__momentum_trend,validation_score__momentum_trend,winner__valuation,training_score__valuation,validation_score__valuation,winner__profitability_quality,training_score__profitability_quality,validation_score__profitability_quality,winner__financial_safety,training_score__financial_safety,validation_score__financial_safety,winner__fundamental_surprise,training_score__fundamental_surprise,validation_score__fundamental_surprise,winner__low_risk,training_score__low_risk,validation_score__low_risk
2016-10-31,2006-10-31,2014-09-30,96,2014-10-31,2016-09-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,-0.0018797832964760793,905,momentum_trend__leader,-0.009460356908409889,-0.01048714880297982,valuation__consensus_median,-0.018056289041512595,-0.016445410573509033,profitability_quality__pair_mean,0.01268939604009417,-0.014123875122805434,financial_safety__all_mean,-0.004976946307338899,-0.0018797832964760793,fundamental_surprise__leader,-0.0017470370877771396,-0.018964816608532605,low_risk__leader,-0.005138663198515589,-0.007059874772369613
2016-11-30,2006-11-30,2014-10-31,96,2014-11-30,2016-10-31,24,24,6,8,merge__top3,valuation__consensus_median|financial_safety__all_mean|low_risk__leader,3,0.0057733896853105465,862,momentum_trend__leader,-0.007497728059503526,-0.021124273409954902,valuation__consensus_median,-0.019915014768525374,0.0019026847254963314,profitability_quality__pair_mean,0.014379952833840252,-0.029457124294826408,financial_safety__all_mean,-0.002884540685776574,-0.006607166865447519,fundamental_surprise__pair_mean,-0.0017832018163194156,-0.023183891759795894,low_risk__leader,-0.002303892997251783,-0.007136334732826797
2016-12-31,2006-12-31,2014-11-30,96,2014-12-31,2016-11-30,24,24,6,8,merge__top3,low_risk__leader|valuation__consensus_median|financial_safety__all_mean,3,0.018230735331260805,856,momentum_trend__leader,-0.007652269922762285,-0.021093171058044265,valuation__consensus_median,-0.02125312068027601,0.005088367983863688,profitability_quality__pair_mean,0.0165577682177086,-0.028266766957102896,financial_safety__all_mean,-0.0007713261759429244,-0.0006408299594912147,fundamental_surprise__pair_mean,-0.00205683422500319,-0.021157782603291125,low_risk__leader,-0.0034856070818624733,0.009858879929810261
2017-01-31,2007-01-31,2014-12-31,96,2015-01-31,2016-12-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.010637374489773869,954,momentum_trend__leader,-0.005502212201414522,-0.039910480900938246,valuation__all_mean,-0.02102909985388636,0.010637374489773869,profitability_quality__pair_mean,0.016280557640918583,-0.0221456347428018,financial_safety__all_mean,-0.0007666248908292338,-0.004438739072233923,fundamental_surprise__pair_mean,-0.0024408373388644716,-0.020191558974929445,low_risk__leader,-0.0008326474417256619,-0.0034636128967756967
2017-02-28,2007-02-28,2015-01-31,96,2015-02-28,2017-01-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.018761123921058803,951,momentum_trend__leader,-0.007144382217263068,-0.04615507059292026,valuation__all_mean,-0.022948169988124836,0.018761123921058803,profitability_quality__pair_mean,0.01596620898598263,-0.025076374518784254,financial_safety__all_mean,-1.3651645897908016e-05,0.0013447625576042798,fundamental_surprise__pair_mean,-0.0018414210462035325,-0.012078633136442566,low_risk__leader,-0.0034390434181728775,0.0033636297940210814
2017-03-31,2007-03-31,2015-02-28,96,2015-03-31,2017-02-28,24,24,6,8,single__low_risk,low_risk__leader,1,0.013178759393436011,998,momentum_trend__leader,-0.007485355296754639,-0.04843240253476463,valuation__all_mean,-0.022434016626323886,0.001345561110317299,profitability_quality__pair_mean,0.014376268201902955,-0.01139198056359716,financial_safety__all_mean,-0.00023184744755264976,0.006174052860858948,fundamental_surprise__pair_mean,-0.0007135441900937836,-0.015442942448414746,low_risk__leader,-0.0029240483528467573,0.013178759393436011
2017-04-30,2007-04-30,2015-03-31,96,2015-04-30,2017-03-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.012512696907622065,996,momentum_trend__leader,-0.011216338582269801,-0.050619563961992235,valuation__consensus_median,-0.021343835425426165,-0.013661956266767791,profitability_quality__pair_mean,0.01341605128596694,0.007444796587959924,financial_safety__all_mean,-0.0006471915967035651,0.01222668272221264,fundamental_surprise__pair_mean,-0.0008080817021009117,-0.01923829857360551,low_risk__leader,-0.0026050470689423337,0.012512696907622065
2017-05-31,2007-05-31,2015-04-30,96,2015-05-31,2017-04-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.009657649388350974,901,momentum_trend__leader,-0.007385690217652589,-0.052495521429824304,valuation__all_mean,-0.021931540343683914,-0.0036167772917948893,profitability_quality__leader,0.013123751394773406,0.0023979374522383953,financial_safety__all_mean,0.0008618473319499578,0.009657649388350974,fundamental_surprise__pair_mean,0.0005135258195119348,-0.019040557818617986,low_risk__leader,-0.000775608234210988,-4.718464060360361e-05
2017-06-30,2007-06-30,2015-05-31,96,2015-06-30,2017-05-31,24,24,6,8,merge__top3,valuation__all_mean|financial_safety__all_mean|low_risk__leader,3,0.0030456965013681836,864,momentum_trend__leader,-0.005158968835543391,-0.04893300590159895,valuation__all_mean,-0.02120078471103822,0.0008876595136424695,profitability_quality__leader,0.012442123753418109,-0.015265305853153685,financial_safety__all_mean,0.0017440831355033347,0.0005636946971971576,fundamental_surprise__pair_mean,0.0008212499479875266,-0.02190284217290306,low_risk__leader,0.0010358705741808742,-0.00034345665038285067
2017-07-31,2007-07-31,2015-06-30,96,2015-07-31,2017-06-30,24,24,6,8,merge__top3,financial_safety__all_mean|low_risk__leader|valuation__all_mean,3,0.0032447687142266295,869,momentum_trend__leader,-0.002641823875154303,-0.03710629580793754,valuation__all_mean,-0.02020273274166518,-0.007088251121510486,profitability_quality__leader,0.012014326610099166,-0.022405160483827312,financial_safety__all_mean,0.0015773197085987133,-0.0029825345094714253,fundamental_surprise__pair_mean,0.00045463683401585943,-0.02451588527049134,low_risk__leader,0.0029529558204813254,-0.003483965327480635
2017-08-31,2007-08-31,2015-07-31,96,2015-08-31,2017-07-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.012997661265245469,999,momentum_trend__leader,-0.0033528868244152073,-0.03129041388920355,valuation__all_mean,-0.018148698527815282,-0.029600576256806725,profitability_quality__leader,0.01184576144065059,-0.022534142052501743,financial_safety__all_mean,-9.893735777847384e-05,0.003957985653092105,fundamental_surprise__pair_mean,-0.0016472176810069178,-0.021002337789950504,low_risk__leader,0.0024871292207360417,0.012997661265245469
2017-09-30,2007-09-30,2015-08-31,96,2015-09-30,2017-08-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,-0.0024925789688943836,898,momentum_trend__leader,-0.003045991546269439,-0.0478414789393484,valuation__all_mean,-0.015365105961466605,-0.025641111816049823,profitability_quality__leader,0.01244152379022477,-0.019565402981300935,financial_safety__all_mean,0.0015016612933197084,-0.0024925789688943836,fundamental_surprise__pair_mean,-0.002001006061934753,-0.020377388492456638,low_risk__leader,0.005900133049898074,-0.005130612885564512
2017-10-31,2007-10-31,2015-09-30,96,2015-10-31,2017-09-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.004125772968288321,903,momentum_trend__leader,-0.006465955286848209,-0.051438899205119806,valuation__consensus_median,-0.015538748253593929,-0.028636168924951095,profitability_quality__leader,0.012787132254907374,-0.020812219491587205,financial_safety__all_mean,0.0012614674989640442,0.004125772968288321,fundamental_surprise__pair_mean,-0.004636605427643565,-0.009358502374678748,low_risk__leader,0.004998077440705972,-0.0005605306612178479
2017-11-30,2007-11-30,2015-10-31,96,2015-11-30,2017-10-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.011268906386563174,995,momentum_trend__leader,-0.0064869746633776735,-0.05169149154210463,valuation__consensus_median,-0.015068983717723363,-0.0192279629003788,profitability_quality__leader,0.011812509982899908,-0.0069923870077454285,financial_safety__all_mean,0.00134535574716344,0.007861494822765571,fundamental_surprise__pair_mean,-0.003971090733829755,-0.014250417817079723,low_risk__leader,0.001418184830491078,0.011268906386563174
2017-12-31,2007-12-31,2015-11-30,96,2015-12-31,2017-11-30,24,24,6,8,merge__top3,financial_safety__all_mean|profitability_quality__leader|valuation__consensus_median,3,0.008257236754549112,863,momentum_trend__leader,-0.007090280815011493,-0.06394513442523025,valuation__consensus_median,-0.015597080635985836,-0.0017488140356476303,profitability_quality__leader,0.012708793600765118,0.0020370839158868584,financial_safety__all_mean,0.001627406935917973,0.007085249527067081,fundamental_surprise__pair_mean,-0.003739092110097865,-0.01809484729237083,low_risk__leader,0.0019239692420572954,-0.002296263047380606
2018-01-31,2008-01-31,2015-12-31,96,2016-01-31,2017-12-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.001080754666018903,899,momentum_trend__leader,-0.0030952578382026433,-0.06010004833671759,valuation__all_mean,-0.016905131215666263,-0.022708508197111166,profitability_quality__leader,0.014943190246893548,-0.005369349684621767,financial_safety__all_mean,0.00272944879509999,0.001080754666018903,fundamental_surprise__pair_mean,-0.0025368812333201535,-0.014337217516356275,low_risk__leader,0.005116116261179422,-0.038912911333127964
2018-02-28,2008-02-29,2016-01-31,96,2016-02-29,2018-01-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,-0.0005895631003816036,901,momentum_trend__leader,-0.008628591458741642,-0.04902389544130846,valuation__consensus_median,-0.015503237778024322,-0.027174189451622918,profitability_quality__leader,0.015336611455922336,-0.017866711119563325,financial_safety__all_mean,0.0024666842140420205,-0.0005895631003816036,fundamental_surprise__pair_mean,-0.003873689581218991,-0.01377363270108694,low_risk__leader,0.003840967388172984,-0.03103192865694888
2018-03-31,2008-03-31,2016-02-29,96,2016-03-31,2018-02-28,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.00585449429678114,900,momentum_trend__leader,-0.012344485403860486,-0.02929308274636583,valuation__consensus_median,-0.013737907873426772,-0.03951092022434588,profitability_quality__leader,0.013312791312329118,-0.017161520856157554,financial_safety__all_mean,8.76934624233789e-05,0.00585449429678114,fundamental_surprise__leader,-0.0051200211110301016,-0.01220278946241958,low_risk__leader,0.000892514397939255,-0.01809472861151592
2018-04-30,2008-04-30,2016-03-31,96,2016-04-30,2018-03-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.016894855682993672,897,momentum_trend__leader,-0.01622576691458148,-0.010803670535997565,valuation__consensus_median,-0.012356739715601434,-0.04727102394052765,profitability_quality__leader,0.010303278543756888,-0.009878672545645024,financial_safety__all_mean,-0.002150360352498857,0.016894855682993672,fundamental_surprise__leader,-0.0058451627956710795,-0.005248572003343837,low_risk__leader,-0.0002406082805200549,0.0041990020889579975
2018-05-31,2008-05-31,2016-04-30,96,2016-05-31,2018-04-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.01705175345729433,891,momentum_trend__leader,-0.016550954918632246,-0.015258732807824301,valuation__consensus_median,-0.011593135768675466,-0.04957119201578514,profitability_quality__leader,0.00862662297141621,0.004144601824604889,financial_safety__all_mean,-0.0017863471602548517,0.01705175345729433,fundamental_surprise__leader,-0.006047493371494209,-0.004741297422267953,low_risk__leader,-0.00017933788242600543,-0.0030806500233620127
2018-06-30,2008-06-30,2016-05-31,96,2016-06-30,2018-05-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.019098191168334566,887,momentum_trend__leader,-0.017185443165806058,-0.05276987132900943,valuation__consensus_median,-0.009583986061688352,-0.05571944824879198,profitability_quality__leader,0.008968999189725085,0.0008868070443277219,financial_safety__all_mean,-0.0027807663833079544,0.019098191168334566,fundamental_surprise__leader,-0.007214783416057874,-0.007233878627540875,low_risk__leader,0.0013410091832000218,-0.019551321906949127
2018-07-31,2008-07-31,2016-06-30,96,2016-07-31,2018-06-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.020610292572081742,893,momentum_trend__leader,-0.017974995161540486,-0.03890259103119212,valuation__consensus_median,-0.01131528207175043,-0.041738183539564426,profitability_quality__leader,0.009519670749238849,0.0020684025279632187,financial_safety__all_mean,-0.0029191389401372414,0.020610292572081742,fundamental_surprise__leader,-0.00672178795667645,-0.009602991521403,low_risk__leader,-0.004185716978064011,0.014619344067090213
2018-08-31,2008-08-31,2016-07-31,96,2016-08-31,2018-07-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.03055098832455202,897,momentum_trend__leader,-0.01646173077825879,-0.017147839597832358,valuation__consensus_median,-0.011468707151228559,-0.05472605745771304,profitability_quality__leader,0.007708593709633879,0.017151925374889434,financial_safety__all_mean,-0.003327693066168271,0.03055098832455202,fundamental_surprise__leader,-0.006123292750489562,-0.0008819918508396127,low_risk__leader,-0.0058102239745240584,0.021124818653382046
2018-09-30,2008-09-30,2016-08-31,96,2016-09-30,2018-08-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.04162304379332392,894,momentum_trend__leader,-0.015314972885591284,-0.014684570986732925,valuation__consensus_median,-0.012906326325223573,-0.053545284923171774,profitability_quality__leader,0.007326083348447162,0.026553422526846074,financial_safety__all_mean,-0.005285771014055607,0.04162304379332392,fundamental_surprise__leader,-0.0061802981779876965,-0.00042369094548780524,low_risk__leader,-0.009867717561543766,0.009405934686803123
2018-10-31,2008-10-31,2016-09-30,96,2016-10-31,2018-09-30,24,24,6,8,merge__top3,profitability_quality__leader|financial_safety__all_mean|low_risk__leader,3,0.03576758200329298,889,momentum_trend__leader,-0.01756437614814147,-0.016553670863327225,valuation__consensus_median,-0.010704310370846811,-0.04661162962723238,profitability_quality__leader,0.0065449710032681515,0.03479421088294235,financial_safety__all_mean,-0.007070361641280042,0.033781006420481104,fundamental_surprise__leader,-0.007420705321630763,0.002155620106706788,low_risk__leader,-0.010374334555261643,0.01797405951977181
2018-11-30,2008-11-30,2016-10-31,96,2016-11-30,2018-10-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.04928308140403727,996,momentum_trend__leader,-0.020462669627159886,-0.008300085398153266,valuation__consensus_median,-0.008201477909493394,-0.051736657335461206,profitability_quality__leader,0.003992959867165465,0.04928308140403727,financial_safety__all_mean,-0.008712562697884669,0.035376662305473566,fundamental_surprise__leader,-0.007609408533030696,0.006111987465514824,low_risk__leader,-0.01406734115173799,0.034188476788519016
2018-12-31,2008-12-31,2016-11-30,96,2016-12-31,2018-11-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.05288043017696238,996,momentum_trend__leader,-0.01901476466024022,0.006332016787179249,valuation__consensus_median,-0.005844965972301462,-0.0790433924085208,profitability_quality__leader,0.0006922760111798629,0.05288043017696238,financial_safety__all_mean,-0.00923207922265935,0.05189715295729883,fundamental_surprise__leader,-0.008650061659282443,0.00969591305855485,low_risk__leader,-0.012394384199183976,0.03185465747636729
2019-01-31,2009-01-31,2016-12-31,96,2017-01-31,2018-12-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.056440178958081316,997,momentum_trend__leader,-0.01980667773388476,-0.015129661789308982,valuation__consensus_median,-0.005535784311080877,-0.06057024105917788,profitability_quality__leader,6.905074215626632e-05,0.056440178958081316,financial_safety__all_mean,-0.009192749798809085,0.03743364017697846,fundamental_surprise__leader,-0.009035480153469716,0.009997595828790753,low_risk__leader,-0.01509947143422501,0.017706402267941467
2019-02-28,2009-02-28,2017-01-31,96,2017-02-28,2019-01-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.0528659907754682,997,momentum_trend__leader,-0.022251504476463672,-0.0054249947345701,valuation__consensus_median,-0.0026243143639781974,-0.06786903078718878,profitability_quality__leader,-0.0019510775811055567,0.0528659907754682,financial_safety__all_mean,-0.010665382049519079,0.03957355353776775,fundamental_surprise__leader,-0.009158945380168756,0.010002227791629481,low_risk__leader,-0.015059430369937989,0.005013811022714542
2019-03-31,2009-03-31,2017-02-28,96,2017-03-31,2019-02-28,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.049653668458319256,996,momentum_trend__leader,-0.019749691895111204,0.0074952860918523975,valuation__consensus_median,-0.00590644201021778,-0.07096077882284942,profitability_quality__leader,-8.813410225399707e-05,0.049653668458319256,financial_safety__all_mean,-0.009396193044961738,0.03859624137592658,fundamental_surprise__pair_mean,-0.006606881554248953,0.007947557352997752,low_risk__leader,-0.012130489397042038,0.011276049555418709
2019-04-30,2009-04-30,2017-03-31,96,2017-04-30,2019-03-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.027290302739614324,999,momentum_trend__leader,-0.012971602544767917,-0.010961590511308749,valuation__consensus_median,-0.0095724407448738,-0.06582800534214098,profitability_quality__leader,0.0013240524293507572,0.027290302739614324,financial_safety__all_mean,-0.0068500897400702795,0.023475637096688717,fundamental_surprise__pair_mean,-0.005363717816528809,0.007296930195655098,low_risk__leader,-0.005101983877142811,0.013613625060209956
2019-05-31,2009-05-31,2017-04-30,96,2017-05-31,2019-04-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.024788809213718895,895,momentum_trend__leader,-0.008537734808483351,0.01486626888031553,valuation__consensus_median,-0.012557432464796871,-0.06056869011397825,profitability_quality__leader,0.004597369035259155,0.016323672973393415,financial_safety__all_mean,-0.0044253789364168085,0.024788809213718895,fundamental_surprise__pair_mean,-0.0050884138317370126,0.005289613869588863,low_risk__leader,-0.0013217554305172026,0.005001099731132417
2019-06-30,2009-06-30,2017-05-31,96,2017-06-30,2019-05-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.038392871221874236,999,momentum_trend__leader,-0.011183018739682474,0.0027465969212639597,valuation__consensus_median,-0.010443820589345197,-0.059500133000338025,profitability_quality__leader,0.001709340691972162,0.038392871221874236,financial_safety__all_mean,-0.005602348755482974,0.02696681460981838,fundamental_surprise__pair_mean,-0.006542676880984989,0.005299011272065019,low_risk__leader,-0.004949279226721554,0.0002802825710021221
2019-07-31,2009-07-31,2017-06-30,96,2017-07-31,2019-06-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.04146731583520392,999,momentum_trend__leader,-0.0075632570806988125,0.003423083276846749,valuation__consensus_median,-0.011458426353367688,-0.06566555493298815,profitability_quality__leader,0.0014617313496126279,0.04146731583520392,financial_safety__all_mean,-0.00527648086371229,0.0313010483130077,fundamental_surprise__pair_mean,-0.003418460992888938,0.006606157944938105,low_risk__leader,-0.0030671016400452486,-0.001350269559240249
2019-08-31,2009-08-31,2017-07-31,96,2017-08-31,2019-07-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.03893306587319303,894,momentum_trend__leader,-0.004443841382074735,0.020040313894607333,valuation__consensus_median,-0.015391327404692777,-0.07136139071240817,profitability_quality__leader,0.003633294565551646,0.0329684038215786,financial_safety__all_mean,-0.002418834807144367,0.03893306587319303,fundamental_surprise__pair_mean,-0.002805925575515426,0.01028835901608689,low_risk__leader,0.00012401906998940962,0.0052712158806541825
2019-09-30,2009-09-30,2017-08-31,96,2017-09-30,2019-08-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.02614933047332718,896,momentum_trend__leader,-0.0026937816491286477,-0.014562795934387963,valuation__consensus_median,-0.01358969277387714,-0.05253807512072901,profitability_quality__consensus_median,0.0020602195938170358,0.0039790847136598265,financial_safety__all_mean,-0.0027758259514227314,0.02614933047332718,fundamental_surprise__pair_mean,-0.0008292851175378344,-0.002345472351673701,low_risk__leader,0.0008021323637831708,0.014559180074551297
2019-10-31,2009-10-31,2017-09-30,96,2017-10-31,2019-09-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.025107060834173286,902,momentum_trend__leader,-0.00033699054202540255,-0.01292804587441592,valuation__all_mean,-0.01336416387194063,-0.05859794038236014,profitability_quality__consensus_median,0.0010710990731999034,0.0031130513944755724,financial_safety__all_mean,-0.0036043495443883206,0.025107060834173286,fundamental_surprise__pair_mean,0.0009333183897670292,-0.007107477146554765,low_risk__leader,-0.00047487900186013454,0.0017615563896894362
2019-11-30,2009-11-30,2017-10-31,96,2017-11-30,2019-10-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.024134144147440334,903,momentum_trend__leader,-0.0016010424386533832,-0.01708459583256679,valuation__all_mean,-0.013669034650823336,-0.06503413134302544,profitability_quality__consensus_median,0.0018350232387683522,-0.001061058574733981,financial_safety__all_mean,-0.0017722736160467427,0.024134144147440334,fundamental_surprise__pair_mean,0.0010404879900294175,-0.0009719673945239099,low_risk__leader,-0.0008450028267411938,0.003130311425312725
2019-12-31,2009-12-31,2017-11-30,96,2017-12-31,2019-11-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.011836117827739693,908,momentum_trend__leader,-0.0057101653025436495,-0.03055286499683165,valuation__all_mean,-0.012752445826949007,-0.06310284050554543,profitability_quality__consensus_median,0.003244521210766063,-0.007008865649019513,financial_safety__all_mean,-0.0015149090720532731,0.011836117827739693,fundamental_surprise__pair_mean,0.001676231072907819,-0.011778908068661425,low_risk__leader,-0.0006771514580521144,0.0023645168434981165
2020-01-31,2010-01-31,2017-12-31,96,2018-01-31,2019-12-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.015094432748395354,909,momentum_trend__leader,-0.000844986185805776,-0.02086877967987952,valuation__all_mean,-0.015865990686384362,-0.057037985339706526,profitability_quality__consensus_median,0.004309427722547042,-0.010644858895026378,financial_safety__all_mean,0.0002904865990031643,0.015094432748395354,fundamental_surprise__pair_mean,0.0010363661197830025,-0.004261657815980938,low_risk__leader,-0.0025173392851567007,-1.222218134486544e-06
2020-02-29,2010-02-28,2018-01-31,96,2018-02-28,2020-01-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.02303960187602122,909,momentum_trend__leader,-0.0021895672224062114,-0.007940038234599475,valuation__all_mean,-0.015356279087870458,-0.06086928524684984,profitability_quality__consensus_median,0.005454899342604524,-0.005319691125499424,financial_safety__all_mean,0.0018448052048489483,0.02303960187602122,fundamental_surprise__pair_mean,0.0015438423838074426,0.00012031251693243612,low_risk__leader,-0.0005363578091058772,0.005128043305085478
2020-03-31,2010-03-31,2018-02-28,96,2018-03-31,2020-02-29,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.029484950093439023,909,momentum_trend__leader,-0.0042556318569004666,0.0006176906842719166,valuation__all_mean,-0.014970085259684638,-0.07318204903513209,profitability_quality__consensus_median,0.0059210394518603195,0.005119650696460984,financial_safety__all_mean,0.002591951536397026,0.029484950093439023,fundamental_surprise__pair_mean,0.0005305546584672078,0.004446645643529348,low_risk__leader,0.002857688295063346,0.003184744076416248
2020-04-30,2010-04-30,2018-03-31,96,2018-04-30,2020-03-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.037751213727708344,915,momentum_trend__leader,-0.005795785006314358,-0.010052698916982041,valuation__all_mean,-0.014656104433483407,-0.08704365403931148,profitability_quality__consensus_median,0.0061662647141188555,0.002825961040595045,financial_safety__all_mean,0.002855534028376459,0.037751213727708344,fundamental_surprise__pair_mean,0.0007679340994429353,0.007337801218899107,low_risk__leader,0.004072256646376289,-0.010013849843081277
2020-05-31,2010-05-31,2018-04-30,96,2018-05-31,2020-04-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.028019336379557273,924,momentum_trend__leader,-0.0027435340781720528,-0.017827827510054083,valuation__all_mean,-0.01635882101000965,-0.11880386156945631,profitability_quality__consensus_median,0.0052045008719909455,0.0006919358385751809,financial_safety__all_mean,0.00200926912145776,0.028019336379557273,fundamental_surprise__pair_mean,0.0019751621212779355,-0.001065334092227463,low_risk__leader,-0.00030874843250919964,-0.00035118566325895335
2020-06-30,2010-06-30,2018-05-31,96,2018-06-30,2020-05-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.029247826995416892,996,momentum_trend__leader,-0.003011533583481966,-0.006615509758989647,valuation__all_mean,-0.018657312993598758,-0.12174752953242551,profitability_quality__pair_mean,0.005312164568563047,0.029247826995416892,financial_safety__all_mean,0.0004659018172203568,0.02833988776616213,fundamental_surprise__pair_mean,0.0030556067032707617,-0.0024591785713348503,low_risk__leader,-0.004616305413672457,-0.015613549657220767
2020-07-31,2010-07-31,2018-06-30,96,2018-07-31,2020-06-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.03051335725134788,917,momentum_trend__leader,-0.004981615844651269,-0.004456149022092362,valuation__all_mean,-0.017984767412210965,-0.11969889752718924,profitability_quality__consensus_median,0.006441033278051709,-0.0018853784050788004,financial_safety__all_mean,0.0025560155234865423,0.03051335725134788,fundamental_surprise__pair_mean,0.0038257268097981554,0.0016343111732001914,low_risk__leader,0.0004748350369105786,0.003113527449237245
2020-08-31,2010-08-31,2018-07-31,96,2018-08-31,2020-07-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.014297175096946429,913,momentum_trend__leader,-0.002325931625636813,-0.026852036077562216,valuation__all_mean,-0.019941045425978576,-0.1224313703309057,profitability_quality__consensus_median,0.007091474822371144,-0.00794759882276377,financial_safety__all_mean,0.003480982068955701,0.014297175096946429,fundamental_surprise__pair_mean,0.006065367240508284,-0.009242719366004933,low_risk__leader,-0.0032325613443710804,0.00010241432540432664
2020-09-30,2010-09-30,2018-08-31,96,2018-09-30,2020-08-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.0272819098559212,993,momentum_trend__leader,-0.0027019940545007243,-0.015666999418482395,valuation__all_mean,-0.017259941866353292,-0.11817416775781317,profitability_quality__leader,0.005293249755346174,0.0272819098559212,financial_safety__all_mean,0.0018580416937094071,0.020265883727459622,fundamental_surprise__pair_mean,0.004474404590656943,-0.002649365506930396,low_risk__leader,0.0006633889643091855,-0.00831741373757678
2020-10-31,2010-10-31,2018-09-30,96,2018-10-31,2020-09-30,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.030267530081696567,904,momentum_trend__leader,-0.005099896648848995,-0.00372694076850804,valuation__all_mean,-0.014929974740421176,-0.10369805866240883,profitability_quality__pair_mean,0.0035892728126526545,0.025056855150439816,financial_safety__all_mean,0.0010828906260506883,0.030267530081696567,fundamental_surprise__pair_mean,0.003417666511217536,-0.00043288640862075047,low_risk__leader,0.0038243754727614217,-0.0022024600023800136
2020-11-30,2010-11-30,2018-10-31,96,2018-11-30,2020-10-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.04180367727969237,992,momentum_trend__leader,-0.008415425857298275,0.0026059935729449866,valuation__all_mean,-0.013089899122375195,-0.09307510109831592,profitability_quality__leader,0.00219512750652044,0.04180367727969237,financial_safety__all_mean,-8.585770405606687e-05,0.014749536937409335,fundamental_surprise__pair_mean,0.001616421117596108,-0.016431646259628167,low_risk__leader,0.007881641377341552,-0.044052643871428335
2020-12-31,2010-12-31,2018-11-30,96,2018-12-31,2020-11-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.03113764468760135,993,momentum_trend__leader,-0.0046726507131124445,-0.01586667294345962,valuation__all_mean,-0.01491445302338719,-0.09031709286264332,profitability_quality__leader,0.005965310085750165,0.03113764468760135,financial_safety__all_mean,0.0029528105350369125,0.005812134088497746,fundamental_surprise__pair_mean,0.0009464471577727302,-0.01864690782408536,low_risk__all_mean,0.011283198627318147,-0.08692241434153616
2021-01-31,2011-01-31,2018-12-31,96,2019-01-31,2020-12-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.01791932812879881,990,momentum_trend__leader,-0.006422469828167228,0.0022074634162606195,valuation__all_mean,-0.01717660733725586,-0.11323262464510715,profitability_quality__leader,0.006793815246216053,0.01791932812879881,financial_safety__all_mean,0.0023876558774830192,-0.00221815372425304,fundamental_surprise__pair_mean,0.0008442930808234429,-0.02116399620141374,low_risk__leader,0.006811986464191431,-0.05334289489368429
